autor,titulo,enlace,categoria_descriptores,vistas_reales,fecha_publicacion,latent_x,latent_y,latent_z
〇º °•.,Aprende Max/MSP tan fácil como tostar pan— Tutorial de Max/MSP #0: Bases y conceptos esenciales,https://www.youtube.com/watch?v=TDYmR1hmlgM,MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis),1048,2025-08-09,-49.79,-48.61,-35.42
Electro in progress,Conçois tes propres patchs Max for live 1.1 Premiers pas dans l'édition,https://www.youtube.com/watch?v=y8aAQ_zXpxw,Max for Live Integration (Max for Live Integration),996,2023-08-10,-4.1,-18.45,91.64
Jenn Kirby,Create a M4L patch in Ableton for standalone Max use,https://www.youtube.com/watch?v=LL4pPQLvKwE,"Jitter & 3D Visuals (Jitter & 3D Visuals, Max for Live Integration)",944,2023-08-10,35.5,56.0,64.61
LIL LONELY,Narcissus as Narcosis (Interactive Installation Using Max/MSP and Arduino),https://www.youtube.com/watch?v=2dW3uWWH5AQ,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis, MIDI & Serial Hardware)",934,2020-08-10,-65.6,52.75,43.42
Joshua Casper,Max 4 Live Tutorial: 102: Making your second Audio Effect [source files],https://www.youtube.com/watch?v=GBzmyTvHP9U,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Max for Live Integration)",906,2013-08-12,-19.38,-16.56,13.4
axers fall(I want to leave china),[Max/MSP] This technique gives me goosebumps…,https://www.youtube.com/watch?v=cfK0gLFVzwk,MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis),897,2025-12-12,-55.76,-84.64,-38.19
CeReNeM | Centre for Research in New Music,Alex Harker: Introducing FrameLib,https://www.youtube.com/watch?v=BIYUEMcPG5I,MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis),890,2018-08-11,-58.34,-104.46,-26.23
Paulo Lacão,MAX/MSP | Piano Generative Music | #8 | Modes,https://www.youtube.com/watch?v=a2SdQxkZJQk,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Generative Music & Algorithms)",873,2023-08-10,-71.79,39.64,-42.19
Richard Bennett,Max/MSP Gen~ Granular Synth Demonstration,https://www.youtube.com/watch?v=HsunxWEzh8s,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Gen~ Low-Level Coding)",873,2023-08-10,-2.15,-11.44,-118.46
Sound Museum Collective,SMC Video Synthesis Workshop 3/4: Intro to Vizzie in Max/MSP,https://www.youtube.com/watch?v=Qe1JSHvmh8E,"Beginner Guides (Beginner Guides, Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",871,2023-08-10,102.9,-69.48,-35.75
Paulo Lacão,MAX/MSP | Generative Music | #5 | Counterpoint Composition,https://www.youtube.com/watch?v=LOqiYe-i5Qo,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Generative Music & Algorithms)",842,2022-08-10,-91.94,32.59,-34.48
Al3x,Part 1 of Dubstep guitar patch tutorial for max msp: beginning of wobble bass subpatch,https://www.youtube.com/watch?v=KlX4-PCuKpA,MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis),750,2013-08-12,-106.44,-77.68,-27.51
Wellenfront Max Lab,Buffer Slicer in Max/MSP (gen~ Tutorial),https://www.youtube.com/watch?v=8eDXU6qGb7s,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Gen~ Low-Level Coding)",749,2025-08-09,-16.55,-27.01,-83.36
ken coleman,Arduino to Max msp to OSCulator to Alchemy,https://www.youtube.com/watch?v=o1XLarQjsjg,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, MIDI & Serial Hardware)",706,2012-08-12,-65.09,-65.94,57.25
Paulo Lacão,"MAX/MSP | Generative Algorithmic Music | #2a | ""In C"" Technique Composition",https://www.youtube.com/watch?v=kASaIGL8ukg,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Generative Music & Algorithms)",695,2022-08-10,-81.78,36.33,-20.38
Mart,Generative Max MSP Composition,https://www.youtube.com/watch?v=Q9rWRrpZ5W4,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Generative Music & Algorithms)",666,2022-08-10,-95.51,17.94,-32.04
Plastic Fruit,Cycling74 Max-MSP-Arduino doodle 45 arduino/ endless encoder/groove~ sampler,https://www.youtube.com/watch?v=D3iM_8_KsXE,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, MIDI & Serial Hardware)",665,2017-08-11,-48.53,-99.77,81.16
sam ssaem,The pattr Storage System [Max/MSP Tutorial],https://www.youtube.com/watch?v=rr3rXAGyjP8,MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis),662,2025-08-09,-80.18,-78.15,-9.71
Programming for People,MAX MSP 7 QUICK: ARDUINO ETCH A SKETCH   MOVING ON FROM BASICS,https://www.youtube.com/watch?v=WuHj5bg6HSc,"Beginner Guides (Beginner Guides, MSP Audio DSP & Synthesis, MIDI & Serial Hardware)",632,2016-08-11,38.85,-101.84,-5.53
Matthieu Pernaud,20 Minutes Generative Max/MSP Patch,https://www.youtube.com/watch?v=y_hWC_DouTQ,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Generative Music & Algorithms)",595,2023-08-10,-90.3,30.58,-64.28
Andrew Reid,Arduino Guitar Control-Surface Demo (Max/MSP),https://www.youtube.com/watch?v=vgy23b6KhsE,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, MIDI & Serial Hardware)",589,2024-08-09,-68.58,-61.54,90.08
Programming for People,MAX MSP 7 BASICS: MOVING ON FROM THE BASICS  - HOW TO GET BETTER ON MY OWN?!,https://www.youtube.com/watch?v=UWZuvQTIho4,"Beginner Guides (Beginner Guides, MSP Audio DSP & Synthesis)",576,2016-08-11,40.59,-91.64,-22.81
Michael Zajner,"EAST 361 Assignment B: Video to Audio, Audio to 3D Image, etc. MAX MSP and Jitter",https://www.youtube.com/watch?v=wcEbJTAUlJA,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",560,2022-08-10,20.73,85.62,-1.12
Experimental Sound Studio,INTRO TO MICROSOUND: MAX/MSP GEN~ [PART 1],https://www.youtube.com/watch?v=gec2XFX4NL4,"Beginner Guides (Beginner Guides, MSP Audio DSP & Synthesis, Gen~ Low-Level Coding)",541,2025-10-13,26.11,-12.7,-56.82
Wellenfront Max Lab,Delay Line Pitch Shifter in Max/MSP (gen~ Tutorial),https://www.youtube.com/watch?v=LgCyk1LaQKQ,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Gen~ Low-Level Coding)",518,2026-01-11,3.1,-24.08,-81.63
sam ssaem,gen~ Buffer Slicing [Max/MSP Tutorial],https://www.youtube.com/watch?v=cg-0rMfmrco,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Generative Music & Algorithms, Gen~ Low-Level Coding)",495,2025-12-12,-26.03,-12.34,-72.13
macProVideoDotCom,Live 9 206: Max For Live FX Explored - 1. Max For Live Essentials,https://www.youtube.com/watch?v=DFE2wBYEeQs,"Jitter & 3D Visuals (Jitter & 3D Visuals, Max for Live Integration)",487,2014-08-12,35.88,34.07,66.06
axers fall(I want to leave china),[Max/MSP] Dark Evolving Drone for the New Year — A New Version of Me,https://www.youtube.com/watch?v=y_t8Nu7hgqQ,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Max for Live Integration)",469,2026-01-11,-33.88,-14.92,-3.24
Diogo Cocharro,Loopalooza Device Demo (MaxMSP/Max4Live) - Real-time Manipulation of Syncopation in Audio Loops,https://www.youtube.com/watch?v=pa1LVTP_ODo,MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis),465,2014-08-12,-38.91,-94.25,-49.33
smee boi,Max/MSP Audio Visualizer with LED Strips: Project Journey,https://www.youtube.com/watch?v=r6Nr-clTFbk,MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis),448,2022-08-10,-43.68,-86.06,-20.66
Haylee Lim,MAX MSP Connecting Max and Arduino,https://www.youtube.com/watch?v=_k8gPX6QUd8,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, MIDI & Serial Hardware)",439,2017-08-11,-50.22,-71.02,60.59
sam ssaem,gen~ Sound File Playback [Max/MSP Tutorial],https://www.youtube.com/watch?v=1AiF1cPTSlk,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Gen~ Low-Level Coding)",437,2025-12-12,-23.33,-23.71,-102.48
Akihiko Matsumoto,Generative Music / Max/MSP by Akihiko Matsumoto,https://www.youtube.com/watch?v=q49OUEFAMHc,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Generative Music & Algorithms)",407,2023-08-10,-81.02,2.55,-26.24
Sonya Gonzales,Max MSP / Arduino / PIR Sensor,https://www.youtube.com/watch?v=X7xJJmqe9ls,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, MIDI & Serial Hardware)",393,2018-08-11,-88.0,-91.45,63.38
Paulo Lacão,MAX/MSP | Generative Music | #10 | Harmonic Series Composition,https://www.youtube.com/watch?v=EMdT_M8LpMg,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Generative Music & Algorithms)",372,2023-08-10,-107.73,29.72,-26.2
Paulo Lacão,MAX/MSP | Generative Music | #6 | Sound Layers,https://www.youtube.com/watch?v=Ll-MkZeUPQU,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Generative Music & Algorithms)",369,2023-08-10,-84.28,9.2,-44.14
fendoap,bubble sort with using gen~ max/msp,https://www.youtube.com/watch?v=TdIiwsAAxGc,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Gen~ Low-Level Coding)",357,2022-08-10,-12.92,-8.17,-107.1
Soundswise Productions,Live Max MSP sound design EXPLAINED,https://www.youtube.com/watch?v=rjYuv3LPqDk,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Max for Live Integration)",338,2022-08-10,-38.61,-20.95,14.11
sam ssaem,Organize Abstractions Using # [Max/MSP Tutorial],https://www.youtube.com/watch?v=SThscnCV2hQ,MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis),328,2025-11-12,-45.02,-36.49,-16.18
axers fall(I want to leave china),[Max/MSP] GRANULAR RECONSTRUCTION,https://www.youtube.com/watch?v=3Z6SvdN4Zc0,"Beginner Guides (Beginner Guides, MSP Audio DSP & Synthesis, Max for Live Integration)",323,2026-02-10,58.18,-68.85,22.75
Wellenfront Max Lab,Shepard Tone in Max/MSP (gen~ Tutorial),https://www.youtube.com/watch?v=-yOuh_PNsEk,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Gen~ Low-Level Coding)",316,2025-12-12,-8.93,-17.21,-94.78
Wellenfront Max Lab,Video to Voxels in Max/MSP (jit.gen Tutorial),https://www.youtube.com/watch?v=dNpXWffKt-c,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis, Gen~ Low-Level Coding)",314,2026-04-11,21.18,48.64,-61.9
ozosil,Max/Msp and Arduino TEST,https://www.youtube.com/watch?v=SymnqzEmXa0,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, MIDI & Serial Hardware)",303,2009-08-13,-79.76,-72.17,71.54
sam ssaem,MIDI Ratcheting [Max/MSP Tutorial],https://www.youtube.com/watch?v=hPyDBscoqGo,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, MIDI & Serial Hardware)",293,2026-04-11,-77.5,-52.05,64.06
Baltu Studios,Baltu Tutorial 1 (part 4): Configure OSC Data for M4L (Max for Live),https://www.youtube.com/watch?v=mKwTH0OQTBI,"Max for Live Integration (Max for Live Integration, Open Sound Control (OSC))",277,2018-08-11,-37.43,-17.37,83.16
Lewis Smallwood,Potentiometer with MaxMSP,https://www.youtube.com/watch?v=7icwW1KVT-Q,MIDI & Serial Hardware (MIDI & Serial Hardware),256,2018-08-11,-1.65,-120.0,55.02
Wellenfront Max Lab,Wavetable Synth from Image Data in Max/MSP (gen~ Tutorial),https://www.youtube.com/watch?v=IXblDbR7TAc,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Gen~ Low-Level Coding)",225,2026-07-12,-17.76,-21.34,-120.0
NYC NUCK,"Max For Live, Delay Line Part 1",https://www.youtube.com/watch?v=GtudZdRzhLY,Max for Live Integration (Max for Live Integration),223,2021-08-10,-13.21,-35.1,89.25
Christopher Barn,"Piano Randomiser with Light Dependent Resistors, Arduino and MAX MSP",https://www.youtube.com/watch?v=fPmOlxWaw6U,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, MIDI & Serial Hardware)",222,2011-08-13,-51.34,-76.78,80.79
Yuki Sato,【Max MSP】FIR filter in gen~,https://www.youtube.com/watch?v=CGfOd3KLMUg,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Gen~ Low-Level Coding)",220,2025-08-09,-4.82,-25.71,-107.28
Santiago Rubio López,De Arduino a Max Msp - pines análogos (Primer intento),https://www.youtube.com/watch?v=TF0MLkCXNoE,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, MIDI & Serial Hardware)",216,2011-08-13,-69.26,-86.69,81.93
DENPA Studio,M4L Patch / Fold Distortion / Demo,https://www.youtube.com/watch?v=a50Nb4EPwsw,Max for Live Integration (Max for Live Integration),216,2016-08-11,-13.08,-6.21,80.38
deepak gopinath,MaxMSP-Arduino-Two way communication,https://www.youtube.com/watch?v=F3SHo92Ptyc,"Max for Live Integration (Max for Live Integration, MIDI & Serial Hardware)",209,2013-08-12,2.89,-60.2,74.86
Wellenfront Max Lab,Polyphonic Buffer Slicing in Max/MSP (gen~ Tutorial),https://www.youtube.com/watch?v=Ex2uTpUed_4,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Gen~ Low-Level Coding)",200,2026-06-10,-32.22,-21.14,-85.37
Wellenfront Max Lab,2D Feature Tracking to 3D Geometry in Max/MSP (Jitter Tutorial),https://www.youtube.com/watch?v=TOlK0s7hL64,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",196,2026-07-26,15.53,56.23,22.72
Hulc Mizoshita,Imitation of 4ms MSR with MAX/MSP,https://www.youtube.com/watch?v=pC_-QQhe2tw,MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis),191,2020-08-10,-49.1,-70.83,-14.39
DENPA Studio,M4L Patch / Pitch Mapper / Demo,https://www.youtube.com/watch?v=s5ZfqvhM5PY,Max for Live Integration (Max for Live Integration),183,2019-08-11,-13.11,-21.17,73.53
Wellenfront Max Lab,Rolling 3D Spectrum in Max/MSP (jit.gen Tutorial),https://www.youtube.com/watch?v=RWiOBvmHP9A,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis, Gen~ Low-Level Coding)",177,2026-07-10,16.94,52.84,-49.1
Rezan Amiruddin,Max MSP with Arduino,https://www.youtube.com/watch?v=NljtJX7qzKo,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, MIDI & Serial Hardware)",177,2016-08-11,-59.48,-82.33,52.51
gearwire,Cycling 74 Max/MSP And The ArtBus,https://www.youtube.com/watch?v=gLE9hBHUKQw,MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis),174,2011-08-13,-50.39,-65.55,-56.75
Nicole Roche,DMI: Arduino to Max/MSP to Ableton,https://www.youtube.com/watch?v=RxrnzoG-l70,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Max for Live Integration, MIDI & Serial Hardware)",157,2016-08-11,-36.46,-58.9,48.15
Wellenfront Max Lab,Anaglyph 3D in Max/MSP (Jitter Tutorial),https://www.youtube.com/watch?v=u7OZzrWkgDY,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",148,2025-11-12,10.15,75.73,5.96
Guido Fazzito,How to Max Msp - Dodecaphonic Midi Generator Tutorial #3,https://www.youtube.com/watch?v=HBCwn5oDu6Q,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis, Generative Music & Algorithms, MIDI & Serial Hardware)",115,2023-08-10,-55.21,67.93,25.45
Altar of Wisdom,M4L Ableton Live Creation - Making a Kick device in Max For Live - Part 4,https://www.youtube.com/watch?v=dK5Wgc2mEhA,Max for Live Integration (Max for Live Integration),112,2022-08-10,23.98,-19.87,74.73
Christopher Barn,Type And Ping with Arduino and MAX MSP,https://www.youtube.com/watch?v=mtACd-XjbKo,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, MIDI & Serial Hardware)",106,2011-08-13,-42.05,-60.49,72.44
Altar of Wisdom,M4L Ableton Live Creation - Making a Kick device in Max For Live - Part 5,https://www.youtube.com/watch?v=vloWVDbNRHY,Max for Live Integration (Max for Live Integration),105,2022-08-10,23.98,-19.87,74.73
Martina McGuinness,An Arduino and MAX MSP Project,https://www.youtube.com/watch?v=_EF1Rs095Pg,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, MIDI & Serial Hardware)",91,2017-08-11,-56.72,-67.45,42.12
Christopher Konopka (opkach),{WT - Optical Sonance : Max/MSP Prototyping},https://www.youtube.com/watch?v=F5V4Sc0FheU,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, MIDI & Serial Hardware)",80,2012-08-12,-89.81,-66.38,51.08
rainning e,a communication example between Arduino and Maxmsp,https://www.youtube.com/watch?v=rKFdeaw34F0,"Jitter & 3D Visuals (Jitter & 3D Visuals, MIDI & Serial Hardware)",70,2014-08-12,-36.27,59.96,50.89
Push Twist Pop!,maxMSP hardware sequencer prototyping,https://www.youtube.com/watch?v=zHIPWFZpOpY,"Generative Music & Algorithms (Generative Music & Algorithms, MIDI & Serial Hardware)",67,2021-08-10,-46.06,23.43,-22.92
Alex Muncer,Alex Muncer - Audio and algorithms with cycling74 Max/MSP,https://www.youtube.com/watch?v=LotycUSN8vY,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",58,2021-08-10,-20.84,58.85,8.35
Yuan_F,Five Notes - Generative Music System in Max/Msp,https://www.youtube.com/watch?v=bbF9ZOnrhIE,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Generative Music & Algorithms, Max for Live Integration)",54,2025-08-09,-63.01,9.56,-43.26
Alexandra Horvat,Sensor experiment - Arduino to maxmsp,https://www.youtube.com/watch?v=R-ybvL104E8,MIDI & Serial Hardware (MIDI & Serial Hardware),22,2026-04-11,-15.6,-116.06,61.32
